id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
439;58;["HH"];waste;electricity;capacity;chp;steam;0.0141;GW;;"{""value"": ""aggregated""}";urbs;;2016
440;58;["HH"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
441;58;["HH"];water;electricity;capacity;hydro turbine;run-of-river;0.00011;GW;;"{""value"": ""aggregated""}";urbs;;2016
442;58;["HH"];air;electricity;electricity generation;wind turbine;onshore;75.6651819;GWh;;"{""value"": ""aggregated""}";urbs;;2016
443;58;["HH"];air;electricity;primary energy consumption;wind turbine;onshore;75665.1819;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
444;58;["HH"];biomass;electricity;electricity generation;generator;steam;4.178561182;GWh;;"{""value"": ""aggregated""}";urbs;;2016
445;58;["HH"];biomass;electricity;primary energy consumption;generator;steam;27857.07454;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
446;58;["HH"];hard coal;electricity;electricity generation;chp;steam;7559.569458;GWh;;"{""value"": ""aggregated""}";urbs;;2016
447;58;["HH"];hard coal;electricity;emissions;chp;steam;0.005245416;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
448;58;["HH"];hard coal;electricity;primary energy consumption;chp;steam;15427692.77;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
449;58;["HH"];solar radiation;electricity;electricity generation;photovoltaics;rooftop;20.2428758;GWh;;"{""value"": ""aggregated""}";urbs;;2016
450;58;["HH"];solar radiation;electricity;primary energy consumption;photovoltaics;rooftop;20242.8758;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
451;58;["HH"];solar radiation;electricity;electricity generation;photovoltaics;utility;22.30617095;GWh;;"{""value"": ""aggregated""}";urbs;;2016
452;58;["HH"];solar radiation;electricity;primary energy consumption;photovoltaics;utility;22306.17095;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
453;58;["HH"];water;electricity;electricity generation;hydro turbine;run-of-river;0.465998914;GWh;;"{""value"": ""aggregated""}";urbs;;2016
454;58;["HH"];water;electricity;primary energy consumption;hydro turbine;run-of-river;465.9989143;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
455;58;["HH"];electricity;electricity;input energy;storage;all;0;GWh;;"{""value"": ""aggregated""}";urbs;;2016
456;58;["HH"];electricity;electricity;output energy;storage;all;0;GWh;;"{""value"": ""aggregated""}";urbs;;2016
457;58;["HH"];electricity;electricity;losses;storage;all;0;GWh;;"{""value"": ""aggregated""}";urbs;;2016
458;58;["HH", "NI"];electricity;electricity;energy flow;transmission;HVAC;1522.177397;GWh;;"{""value"": ""aggregated""}";urbs;;2016
459;58;["HH", "NI"];electricity;electricity;losses;transmission;HVAC;45923.70457;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
460;58;["HH", "SH"];electricity;electricity;losses;transmission;HVAC;117.8236647;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
461;58;["MV"];air;electricity;added capacity;wind turbine;onshore;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
462;58;["MV"];air;electricity;capacity;wind turbine;onshore;3.1177;GW;;"{""value"": ""aggregated""}";urbs;;2016
